governo,docEmpenho,dataEmpenho,codigoFavorecido,nomeFavorecido,ufFavorecido,codUnidade,unidade,codOrgao,orgao,valorEmpenho,elementoDeDespesa,areaDeAtuacao,especificacaoAreaDeAtuacao,codAcao,acao,codLocalizador,observacaoEmpenho
federal,160354000012024NE000289,04/06/2024,19.026.964/0001-37,ICP CIENTIFICA PRODUTOS PARA LABORATORIOS LTDA,MG,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE000289 EMITIDO EM 03/06/2024 COMPRA: 16035705000012023 - UASG MINUTA: 160354.
federal,160354000012024NE000290,04/06/2024,41.680.761/0001-19,TREER TECNOLOGY LTDA,MG,52121,Comando do Exército,52000,Ministério da Defesa,3994.00,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160035000012024NC401734 ? OP TAQUARI II    ?SI 41 ? AQS DE NOTEBOOK - DIEX Nº 1- SEC INFOR/10º BLOG, 03/06/24 ? LIC:PE 01/2023, UG 160357, UGP-  PRAZO DE ENTREGA DO MATERIAL: ATE 30 DIAS APOS O RECEBIMENTO DA NOTA DE EMPENHO PELO FORNECEDOR- FISC CONT: 3¤ SGT OLIVEIRA -SUBST: 3¤ SGT BONATO"
federal,160354000012024NE000291,04/06/2024,19.026.964/0001-37,ICP CIENTIFICA PRODUTOS PARA LABORATORIOS LTDA,MG,52121,Comando do Exército,52000,Ministério da Defesa,199.80,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160035000012024NC401734 ? OP TAQUARI II    ?SI 30 ? AQS DE ESTABILIZADOR - DIEX Nº 2- SEC INFOR/10º BLOG, 03/06/24 ? LIC:PE 01/2023, UG 160357, UGP-  PRAZO DE ENTREGA DO MATERIAL: ATE 30 DIAS APOS O RECEBIMENTO DA NOTA DE EMPENHO PELO FORNECEDOR- FISC CONT: 3¤ SGT OLIVEIRA -SUBST: 3¤ SGT BONATO"
federal,160356000012024NE000107,31/05/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,18308.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"B6DSTOPTAQUARI2DME CONTRATACAO DE SERVICO PARA MANUTENCAO DE VTR NAO BLD EM FAVOR DA 2¤CIA E CMB MEC, CONFORME REQUISICAO Nº 289 / S-4, DE 31/05/2024, PREGAO Nº 07/2023, CREDITO 2024NC403632, DE 29 MAIO 2024, GESTOR- DEC."
federal,160356000012024NE000108,31/05/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,18900.48,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"B6DSTOPTAQUARI2DME AQUISICAO DE PECAS PARA MANUTENCAO DE VTR NAO BLD EM FAVOR DA 2¤CIA E CMB MEC, CONFORME REQUISICAO Nº 290 / S-4, DE 31/05/2024, PREGAO Nº 07/2023, CREDITO 2024NC403631, DE 29 MAIO 2024, GESTOR- DEC."
federal,160356000012024NE000112,10/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE000112 EMITIDO EM 05/06/2024 COMPRA: 16035606000302024 - UASG MINUTA: 160356.
federal,160356000012024NE000113,10/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE000113 EMITIDO EM 05/06/2024 COMPRA: 16035606000322024 - UASG MINUTA: 160356.
federal,160356000012024NE000114,10/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE000114 EMITIDO EM 05/06/2024 COMPRA: 16035606000332024 - UASG MINUTA: 160356.
federal,160356000012024NE000115,10/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE000115 EMITIDO EM 05/06/2024 COMPRA: 16035606000342024 - UASG MINUTA: 160356.
federal,160356000012024NE000117,10/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE000117 EMITIDO EM 10/06/2024 COMPRA: 16035606000322024 - UASG MINUTA: 160356.
federal,160356000012024NE000118,10/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,8460.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"16050200001 2024NC403572 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM SERVICO DE MANUTENCAO EM RETROESCAVADEIRA NEW HOLLAND EM PROVEITO DA 2ª CIA E CMB MEC, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤342/S4, DE 04JUN2024. CREDITO DEC-GESTOR. DISPENSA N¤ 48/2024 UG 160356."
federal,160356000012024NE600169,28/05/2024,27.877.398/0001-03,C. SANTOS MATERIAIS DE CONSTRUCAO LTDA,RJ,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE600169 EMITIDO EM 24/05/2024 COMPRA: 16035605000052023 - UASG MINUTA: 160356.
federal,160356000012024NE600170,28/05/2024,27.877.398/0001-03,C. SANTOS MATERIAIS DE CONSTRUCAO LTDA,RJ,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE600170 EMITIDO EM 24/05/2024 COMPRA: 16035605000052023 - UASG MINUTA: 160356.
federal,160356000012024NE600182,03/06/2024,01.475.599/0001-82,DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA,GO,52121,Comando do Exército,52000,Ministério da Defesa,1668000.00,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403653 B6DSTOPTAQUARI2DME* ATENDER AS NECESSIDADES DO 12 BE CMB BLD COM AQUISICAO DE TRATOR DE ESTEIRA EM PROVEITO DA OP TAQUARI II, CONF DIEX NR 162-ASSE CFIN40 GPT E, 31MAI24 E DIEX NR 49 SSSOMS GMEDME, 29MAI24, REQ NR 323/CH ALMOX DE 03 DE JUNHO DE 2024, PREGAO SRP NR 11/2023, UASG 160339, CARONA NR 05/2024"
federal,160356000012024NE600183,03/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,11850.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403410 B6DSTOPTAQUARI2D* ATENDER DESPESAS COM AQUISICAO DE MATERIAL P/ MANUTENCAO DE VEICULOS, EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤311/PEL EQP, DE 31MAI2024. CREDITO DEC-GESTOR. CARONA N¤ 202/2024 UG 160367."
federal,160356000012024NE600184,13/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE600184 EMITIDO EM 03/06/2024 COMPRA: 16036705000102023 - UASG MINUTA: 160356.
federal,160356000012024NE600185,03/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,8149.96,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403410 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM MATERIAL DE MANUTENCAO DE VEICULOS, ROLO COMPACTADOR XCMG, EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤311/PEL EQP, DE 31MAI2024. CREDITO DEC-GESTOR. CARONA N¤ 06/2024 UG 160447."
federal,160356000012024NE600186,03/06/2024,01.475.599/0001-82,DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA,GO,52121,Comando do Exército,52000,Ministério da Defesa,1720000.00,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403652 B6DSTOPTAQUARI2DME* ATENDER AS NECESSIDADES DO 12 BE CMB BLD COM AQUISICAO DE TRATOR DE ESTEIRA EM PROVEITO DA OP TAQUARI II, CONF DIEX NR 162-ASSE CFIN40 GPT E, 31MAI24 E DIEX NR 49 SSSOMS GMEDME, 29MAI24, REQ NR 322/CH ALMOX DE 03 DE JUNHO DE 2024, PREGAO SRP NR 15/2023, UASG 160001, CARONA NR 203/2024"
federal,160356000012024NE600187,03/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,3115.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403409 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM SERVICO DE  MANUTENCAO DE VEICULOS, ROLO COMPACTADOR XCMG, EM PROVEITO DO 12¤ BE CMB BLD, CONFORME REQUISICAO N¤ 312/PEL EQP DE 31/05/2024. CREDITO  GESTOR- DEC. PREGAO DA OM N¤ 7/2023 UG 160356."
federal,160356000012024NE600189,05/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,990.11,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403564 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM SERVICO PARA MANUTENCAO PARA MOTOSSERRA STHIL, EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤325/PEL EQP, DE 04JUN2024. CREDITO DEC-GESTOR. PREGAO DA OM  N¤ 07/2023 UG 160356."
federal,160356000012024NE600190,10/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE600190 EMITIDO EM 05/06/2024 COMPRA: 16036705000102023 - UASG MINUTA: 160356.
federal,160356000012024NE600191,06/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,30000.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403563 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM MATERIAL DE MANUTENCAO DE VEICULOS, CARREGADEIRA FIATALLIS EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤307/PEL EQP, DE 29MAI2024. CREDITO DEC-GESTOR. DISPENSA  N¤ 31/2024 UG 160356."
federal,160356000012024NE600192,06/06/2024,14.767.899/0001-87,GRA ASSESSORIA E CONSULTORIA EM NEGOCIOS INTERNACIONAIS,RS,52121,Comando do Exército,52000,Ministério da Defesa,720000.00,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403749 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM AQUISICAO DE ESCAVADEIRA HIDRAULICA SOBRE ESTEIRAS, MODELO XE225BR, MATERIAL ADQUIRIDO CONFORME PLANEJAMENTO DO DIEX 12-SGME/DME, DE 31MAIO2024 PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤343/CMT CCAP, DE 05JUN2024. CREDITO DEC-GESTOR. DISPENSA  N¤ 29/2024 UG 160356."
federal,160356000012024NE600193,06/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,39999.70,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403563 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM MATERIAL DE MANUTENCAO DE VEICULOS, CARREGADEIRA CASE EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤306/PEL EQP, DE 29MAI2024. CREDITO DEC-GESTOR. DISPENSA  N¤ 35/2024 UG 160356."
federal,160356000012024NE600194,06/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,7520.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403564 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM CONTRATACAO DE SERVICO DE MANUTENCAO DE VEICULOS, CARREGADEIRA CASE EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤308/PEL EQP, DE 29MAI2024. CREDITO DEC-GESTOR. DISPENSA  N¤ 36/2024 UG 160356."
federal,160356000012024NE600195,06/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,6370.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403564 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM CONTRATACAO DE SERVICO DE MANUTENCAO DE VEICULOS, CARREGADEIRA FIATALLIS EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤309/PEL EQP, DE 29MAI2024. CREDITO DEC-GESTOR. DISPENSA  N¤ 37/2024 UG 160356."
federal,160356000012024NE600196,11/06/2024,44.307.153/0001-51,RRA COMERCIO ELETRO-FONIA LTDA,RJ,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE600196 EMITIDO EM 06/06/2024 COMPRA: 16035705000012023 - UASG MINUTA: 160356.
federal,160356000012024NE600197,06/06/2024,19.026.964/0001-37,ICP CIENTIFICA PRODUTOS PARA LABORATORIOS LTDA,MG,52121,Comando do Exército,52000,Ministério da Defesa,1198.80,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160035000012024NC401735 ATENDER DESPESAS COM MATERIAL PERMANENTE, ESTABILIZADOR  EM PROVEITO DO 12º BE CMB BLD, EM PROL DA OP TAQUARI II, CONFORME REQUISICAO N¤3/SEC INF, DE 03JUN2024. PREGAO PARTICIPANTE N¤ 01/2023 UG 160357. CREDITO, GESTOR-DCT, DE 28MAI24 E NOTA DE CREDITO 2024NC401735."
federal,160356000012024NE600198,06/06/2024,42.810.782/0001-74,MAX QUALITY COMERCIO LTDA,MG,52121,Comando do Exército,52000,Ministério da Defesa,339.20,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160035000012024NC401719 ATENDER DESPESAS COM MATERIAL DE PROCESSAMENTO DE DADOS, EM PROVEITO DO 12º BE CMB BLD, EM PROL DA OP TAQUARI II, CONFORME REQUISICAO N¤2/SEC INF, DE 03JUN2024. PREGAO PARTICIPANTE N¤ 01/2023 UG 160357. CREDITO, GESTOR-DCT, DE 28MAI24 E NOTA DE CREDITO 2024NC401719"
federal,160356000012024NE600199,06/06/2024,14.491.768/0001-10,R3S TELECOMUNICACOES LTDA,SP,52121,Comando do Exército,52000,Ministério da Defesa,1538.60,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160035000012024NC401735 ATENDER DESPESAS COM MATERIAL PERMANENTE EQUIPAMENTO DE PROCESSAMENTO DE DADOS, EM PROVEITO DO 12º BE CMB BLD, EM PROL DA OP TAQUARI II, CONFORME REQUISICAO N¤4/SEC INF, DE 03JUN2024. PREGAO PARTICIPANTE N¤ 01/2023 UG 160357. CREDITO, GESTOR-DCT, DE 28MAI24 E NOTA DE CREDITO 2024NC401735."
federal,160356000012024NE600201,07/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,40000.32,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403630 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM MATERIAL DE MANUTENCAO EM RETROESCAVADEIRA NEW HOLLAND EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤332/PEL EQP, DE 04JUN2024. CREDITO DEC-GESTOR. DISPENSA N¤ 38/2024 UG 160356."
federal,160356000012024NE600202,07/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,40000.32,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403630 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM MATERIAL DE MANUTENCAO EM MOTONIVELADORA NEW HOLLAND EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤331/PEL EQP, DE 04JUN2024. CREDITO DEC-GESTOR. DISPENSA N¤ 42/2024 UG 160356."
federal,160356000012024NE600203,07/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,15000.28,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403630 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM MATERIAL DE MANUTENCAO EM MINI CARREGADEIRA BOBCAT EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤329/PEL EQP, DE 04JUN2024. CREDITO DEC-GESTOR. DISPENSA N¤ 41/2024 UG 160356."
federal,160356000012024NE600204,07/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,20000.16,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403630 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM MATERIAL DE MANUTENCAO EM TRATOR DE ESTEIRA FIATALLIS EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤330/PEL EQP, DE 04JUN2024. CREDITO DEC-GESTOR. DISPENSA N¤ 40/2024 UG 160356."
federal,160356000012024NE600205,07/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,20000.16,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"160502000012024NC403630 B6DSTOPTAQUARI2DME* ATENDER DESPESAS COM MATERIAL DE MANUTENCAO EM MINICARREGADEIRA XCMG EM PROVEITO DO 12º BE CMB BLD, PARA EMPREGO NA OP TAQUARI II, CONFORME REQUISICAO N¤333/PEL EQP, DE 04JUN2024. CREDITO DEC-GESTOR. DISPENSA N¤ 39/2024 UG 160356."
federal,160356000012024NE600206,11/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE600206 EMITIDO EM 07/06/2024 COMPRA: 16035606000472024 - UASG MINUTA: 160356.
federal,160356000012024NE600207,11/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE600207 EMITIDO EM 07/06/2024 COMPRA: 16035606000462024 - UASG MINUTA: 160356.
federal,160356000012024NE600208,11/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE600208 EMITIDO EM 07/06/2024 COMPRA: 16035606000452024 - UASG MINUTA: 160356.
federal,160356000012024NE600209,11/06/2024,16.550.871/0001-19,G.V. CARPES COMERCIO DE PECAS AUTOMOTIVAS LTDA,RS,52121,Comando do Exército,52000,Ministério da Defesa,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE600209 EMITIDO EM 07/06/2024 COMPRA: 16035606000442024 - UASG MINUTA: 160356.
