governo,docEmpenho,data,fase,documento,codAcao,acao,localizador,observacao,valor,especie
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS094178,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS092398,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093974,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,13/06/2024,Liquidação,200331000012024NS096192,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",300.00,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094376,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093161,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093344,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",1758.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS092201,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS094120,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",2512.50,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS092002,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,13/06/2024,Liquidação,200331000012024NS096554,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",257.50,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093236,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,
federal,200331000012024NE000273,12/06/2024,Liquidação,200331000012024NS095734,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5025.00,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094520,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3098.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS091864,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS094143,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093871,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093893,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093526,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093593,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS094025,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093517,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093615,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093730,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093549,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",2512.50,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093572,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",2677.50,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS092816,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS092939,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094727,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",150.00,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094505,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5415.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS092437,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094514,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094645,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094379,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093993,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093969,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,13/06/2024,Liquidação,200331000012024NS096578,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",167.50,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094489,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS092204,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093525,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS094017,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093518,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3515.00,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094642,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093376,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS094140,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3517.50,
federal,200331000012024NE000273,11/06/2024,Liquidação,200331000012024NS094297,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093449,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS093722,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,
federal,200331000012024NE000273,10/06/2024,Liquidação,200331000012024NS094082,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4655.00,
federal,200331000012024NE000273,13/06/2024,Liquidação,200331000012024NS096475,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",1675.00,
